#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 3,4
# Vessel count: 12,8
# Number of cargoes: 80
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
86
# number of vessels
20
# for each vessel: vessel index, home port, starting time, capacity
1,13,0,130000
2,78,0,130000
3,73,0,130000
4,41,0,130000
5,33,491,130000
6,45,755,130000
7,41,0,130000
8,30,40,130000
9,24,756,130000
10,62,0,130000
11,58,0,130000
12,72,117,130000
13,62,0,71000
14,72,0,71000
15,75,0,71000
16,12,0,71000
17,19,0,71000
18,56,669,71000
19,71,0,71000
20,33,0,71000
# number of cargoes
80
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,23,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,74,75,76,78,79,80
2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
3,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
4,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,51,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
5,1,2,3,4,5,6,8,9,10,12,13,16,18,19,20,21,22,25,26,28,29,30,31,33,35,36,37,38,39,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,67,68,69,75,76,78,80
6,1,2,3,4,6,8,9,10,11,13,16,17,18,19,20,21,22,26,28,29,30,31,32,33,35,36,37,39,41,42,43,44,45,49,52,53,54,56,57,58,59,61,62,63,64,65,67,68,69,72,75,76,78,80
7,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,51,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
8,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,75,76,78,80
9,1,2,3,4,5,6,8,9,10,13,16,19,20,21,22,25,29,30,31,33,35,36,37,42,43,44,49,52,53,54,56,57,58,59,62,63,64,65,67,68,69,75,76,78
10,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,23,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,75,76,78,79,80
11,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
12,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
13,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
14,1,2,3,4,7,8,9,10,11,13,14,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,60,61,62,65,70,71,72,74,75,76,78,79,80
15,1,2,3,4,7,8,9,10,11,13,14,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,60,61,62,65,70,71,72,74,75,76,78,79,80
16,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
17,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
18,1,2,3,4,8,9,10,11,13,17,18,20,21,22,25,26,29,30,31,32,35,41,45,52,53,54,56,58,61,62,65,72,75,76,78,80
19,1,2,3,4,7,8,9,10,11,13,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,61,62,65,71,72,74,75,76,78,79,80
20,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,61,62,65,71,72,74,75,76,78,79,80
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
4,28,46,722,1093726
5,28,46,722,1093726
6,28,46,722,1093726
7,28,46,722,1093726
8,28,46,722,1093726
9,28,46,722,1093726
10,28,46,722,1093726
11,28,46,722,1093726
12,28,46,722,1093726
13,28,46,722,901910
14,28,46,722,901910
15,28,46,722,901910
16,28,46,722,901910
17,28,46,722,901910
18,28,46,722,901910
19,28,46,722,901910
20,28,46,722,901910
1,28,47,719,1088506
2,28,47,719,1088506
3,28,47,719,1088506
4,28,47,719,1088506
5,28,47,719,1088506
6,28,47,719,1088506
7,28,47,719,1088506
8,28,47,719,1088506
9,28,47,719,1088506
10,28,47,719,1088506
11,28,47,719,1088506
12,28,47,719,1088506
13,28,47,719,897606
14,28,47,719,897606
15,28,47,719,897606
16,28,47,719,897606
17,28,47,719,897606
18,28,47,719,897606
19,28,47,719,897606
20,28,47,719,897606
1,28,48,744,1127383
2,28,48,744,1127383
3,28,48,744,1127383
4,28,48,744,1127383
5,28,48,744,1127383
6,28,48,744,1127383
7,28,48,744,1127383
8,28,48,744,1127383
9,28,48,744,1127383
10,28,48,744,1127383
11,28,48,744,1127383
12,28,48,744,1127383
13,28,48,744,929665
14,28,48,744,929665
15,28,48,744,929665
16,28,48,744,929665
17,28,48,744,929665
18,28,48,744,929665
19,28,48,744,929665
20,28,48,744,929665
1,28,49,714,1081947
2,28,49,714,1081947
3,28,49,714,1081947
4,28,49,714,1081947
5,28,49,714,1081947
6,28,49,714,1081947
7,28,49,714,1081947
8,28,49,714,1081947
9,28,49,714,1081947
10,28,49,714,1081947
11,28,49,714,1081947
12,28,49,714,1081947
13,28,49,714,892197
14,28,49,714,892197
15,28,49,714,892197
16,28,49,714,892197
17,28,49,714,892197
18,28,49,714,892197
19,28,49,714,892197
20,28,49,714,892197
1,28,50,706,1068734
2,28,50,706,1068734
3,28,50,706,1068734
4,28,50,706,1068734
5,28,50,706,1068734
6,28,50,706,1068734
7,28,50,706,1068734
8,28,50,706,1068734
9,28,50,706,1068734
10,28,50,706,1068734
11,28,50,706,1068734
12,28,50,706,1068734
13,28,50,706,881301
14,28,50,706,881301
15,28,50,706,881301
16,28,50,706,881301
17,28,50,706,881301
18,28,50,706,881301
19,28,50,706,881301
20,28,50,706,881301
1,28,51,726,1099824
2,28,51,726,1099824
3,28,51,726,1099824
4,28,51,726,1099824
5,28,51,726,1099824
6,28,51,726,1099824
7,28,51,726,1099824
8,28,51,726,1099824
9,28,51,726,1099824
10,28,51,726,1099824
11,28,51,726,1099824
12,28,51,726,1099824
13,28,51,726,906939
14,28,51,726,906939
15,28,51,726,906939
16,28,51,726,906939
17,28,51,726,906939
18,28,51,726,906939
19,28,51,726,906939
20,28,51,726,906939
1,28,52,738,1118412
2,28,52,738,1118412
3,28,52,738,1118412
4,28,52,738,1118412
5,28,52,738,1118412
6,28,52,738,1118412
7,28,52,738,1118412
8,28,52,738,1118412
9,28,52,738,1118412
10,28,52,738,1118412
11,28,52,738,1118412
12,28,52,738,1118412
13,28,52,738,922267
14,28,52,738,922267
15,28,52,738,922267
16,28,52,738,922267
17,28,52,738,922267
18,28,52,738,922267
19,28,52,738,922267
20,28,52,738,922267
1,28,53,720,1090946
2,28,53,720,1090946
3,28,53,720,1090946
4,28,53,720,1090946
5,28,53,720,1090946
6,28,53,720,1090946
7,28,53,720,1090946
8,28,53,720,1090946
9,28,53,720,1090946
10,28,53,720,1090946
11,28,53,720,1090946
12,28,53,720,1090946
13,28,53,720,899617
14,28,53,720,899617
15,28,53,720,899617
16,28,53,720,899617
17,28,53,720,899617
18,28,53,720,899617
19,28,53,720,899617
20,28,53,720,899617
1,28,54,703,1064150
2,28,54,703,1064150
3,28,54,703,1064150
4,28,54,703,1064150
5,28,54,703,1064150
6,28,54,703,1064150
7,28,54,703,1064150
8,28,54,703,1064150
9,28,54,703,1064150
10,28,54,703,1064150
11,28,54,703,1064150
12,28,54,703,1064150
13,28,54,703,877521
14,28,54,703,877521
15,28,54,703,877521
16,28,54,703,877521
17,28,54,703,877521
18,28,54,703,877521
19,28,54,703,877521
20,28,54,703,877521
1,28,55,748,1133173
2,28,55,748,1133173
3,28,55,748,1133173
4,28,55,748,1133173
5,28,55,748,1133173
6,28,55,748,1133173
7,28,55,748,1133173
8,28,55,748,1133173
9,28,55,748,1133173
10,28,55,748,1133173
11,28,55,748,1133173
12,28,55,748,1133173
13,28,55,748,934439
14,28,55,748,934439
15,28,55,748,934439
16,28,55,748,934439
17,28,55,748,934439
18,28,55,748,934439
19,28,55,748,934439
20,28,55,748,934439
1,28,56,703,1064818
2,28,56,703,1064818
3,28,56,703,1064818
4,28,56,703,1064818
5,28,56,703,1064818
6,28,56,703,1064818
7,28,56,703,1064818
8,28,56,703,1064818
9,28,56,703,1064818
10,28,56,703,1064818
11,28,56,703,1064818
12,28,56,703,1064818
13,28,56,703,878072
14,28,56,703,878072
15,28,56,703,878072
16,28,56,703,878072
17,28,56,703,878072
18,28,56,703,878072
19,28,56,703,878072
20,28,56,703,878072
1,28,57,726,1099906
2,28,57,726,1099906
3,28,57,726,1099906
4,28,57,726,1099906
5,28,57,726,1099906
6,28,57,726,1099906
7,28,57,726,1099906
8,28,57,726,1099906
9,28,57,726,1099906
10,28,57,726,1099906
11,28,57,726,1099906
12,28,57,726,1099906
13,28,57,726,907007
14,28,57,726,907007
15,28,57,726,907007
16,28,57,726,907007
17,28,57,726,907007
18,28,57,726,907007
19,28,57,726,907007
20,28,57,726,907007
1,28,58,752,1138636
2,28,58,752,1138636
3,28,58,752,1138636
4,28,58,752,1138636
5,28,58,752,1138636
6,28,58,752,1138636
7,28,58,752,1138636
8,28,58,752,1138636
9,28,58,752,1138636
10,28,58,752,1138636
11,28,58,752,1138636
12,28,58,752,1138636
13,28,58,752,938944
14,28,58,752,938944
15,28,58,752,938944
16,28,58,752,938944
17,28,58,752,938944
18,28,58,752,938944
19,28,58,752,938944
20,28,58,752,938944
1,28,59,36,55179
2,28,59,36,55179
3,28,59,36,55179
4,28,59,36,55179
5,28,59,36,55179
6,28,59,36,55179
7,28,59,36,55179
8,28,59,36,55179
9,28,59,36,55179
10,28,59,36,55179
11,28,59,36,55179
12,28,59,36,55179
13,28,59,36,45502
14,28,59,36,45502
15,28,59,36,45502
16,28,59,36,45502
17,28,59,36,45502
18,28,59,36,45502
19,28,59,36,45502
20,28,59,36,45502
1,28,60,143,216900
2,28,60,143,216900
3,28,60,143,216900
4,28,60,143,216900
5,28,60,143,216900
6,28,60,143,216900
7,28,60,143,216900
8,28,60,143,216900
9,28,60,143,216900
10,28,60,143,216900
11,28,60,143,216900
12,28,60,143,216900
13,28,60,143,178860
14,28,60,143,178860
15,28,60,143,178860
16,28,60,143,178860
17,28,60,143,178860
18,28,60,143,178860
19,28,60,143,178860
20,28,60,143,178860
1,28,61,34,51185
2,28,61,34,51185
3,28,61,34,51185
4,28,61,34,51185
5,28,61,34,51185
6,28,61,34,51185
7,28,61,34,51185
8,28,61,34,51185
9,28,61,34,51185
10,28,61,34,51185
11,28,61,34,51185
12,28,61,34,51185
13,28,61,34,42208
14,28,61,34,42208
15,28,61,34,42208
16,28,61,34,42208
17,28,61,34,42208
18,28,61,34,42208
19,28,61,34,42208
20,28,61,34,42208
1,28,62,53,80164
2,28,62,53,80164
3,28,62,53,80164
4,28,62,53,80164
5,28,62,53,80164
6,28,62,53,80164
7,28,62,53,80164
8,28,62,53,80164
9,28,62,53,80164
10,28,62,53,80164
11,28,62,53,80164
12,28,62,53,80164
13,28,62,53,66105
14,28,62,53,66105
15,28,62,53,66105
16,28,62,53,66105
17,28,62,53,66105
18,28,62,53,66105
19,28,62,53,66105
20,28,62,53,66105
1,28,63,95,143511
2,28,63,95,143511
3,28,63,95,143511
4,28,63,95,143511
5,28,63,95,143511
6,28,63,95,143511
7,28,63,95,143511
8,28,63,95,143511
9,28,63,95,143511
10,28,63,95,143511
11,28,63,95,143511
12,28,63,95,143511
13,28,63,95,118343
14,28,63,95,118343
15,28,63,95,118343
16,28,63,95,118343
17,28,63,95,118343
18,28,63,95,118343
19,28,63,95,118343
20,28,63,95,118343
1,28,64,31,46199
2,28,64,31,46199
3,28,64,31,46199
4,28,64,31,46199
5,28,64,31,46199
6,28,64,31,46199
7,28,64,31,46199
8,28,64,31,46199
9,28,64,31,46199
10,28,64,31,46199
11,28,64,31,46199
12,28,64,31,46199
13,28,64,31,38097
14,28,64,31,38097
15,28,64,31,38097
16,28,64,31,38097
17,28,64,31,38097
18,28,64,31,38097
19,28,64,31,38097
20,28,64,31,38097
1,28,65,96,145661
2,28,65,96,145661
3,28,65,96,145661
4,28,65,96,145661
5,28,65,96,145661
6,28,65,96,145661
7,28,65,96,145661
8,28,65,96,145661
9,28,65,96,145661
10,28,65,96,145661
11,28,65,96,145661
12,28,65,96,145661
13,28,65,96,120115
14,28,65,96,120115
15,28,65,96,120115
16,28,65,96,120115
17,28,65,96,120115
18,28,65,96,120115
19,28,65,96,120115
20,28,65,96,120115
1,28,66,149,225048
2,28,66,149,225048
3,28,66,149,225048
4,28,66,149,225048
5,28,66,149,225048
6,28,66,149,225048
7,28,66,149,225048
8,28,66,149,225048
9,28,66,149,225048
10,28,66,149,225048
11,28,66,149,225048
12,28,66,149,225048
13,28,66,149,185580
14,28,66,149,185580
15,28,66,149,185580
16,28,66,149,185580
17,28,66,149,185580
18,28,66,149,185580
19,28,66,149,185580
20,28,66,149,185580
1,28,67,132,199989
2,28,67,132,199989
3,28,67,132,199989
4,28,67,132,199989
5,28,67,132,199989
6,28,67,132,199989
7,28,67,132,199989
8,28,67,132,199989
9,28,67,132,199989
10,28,67,132,199989
11,28,67,132,199989
12,28,67,132,199989
13,28,67,132,164915
14,28,67,132,164915
15,28,67,132,164915
16,28,67,132,164915
17,28,67,132,164915
18,28,67,132,164915
19,28,67,132,164915
20,28,67,132,164915
1,28,68,93,141529
2,28,68,93,141529
3,28,68,93,141529
4,28,68,93,141529
5,28,68,93,141529
6,28,68,93,141529
7,28,68,93,141529
8,28,68,93,141529
9,28,68,93,141529
10,28,68,93,141529
11,28,68,93,141529
12,28,68,93,141529
13,28,68,93,116708
14,28,68,93,116708
15,28,68,93,116708
16,28,68,93,116708
17,28,68,93,116708
18,28,68,93,116708
19,28,68,93,116708
20,28,68,93,116708
1,28,69,553,837395
2,28,69,553,837395
3,28,69,553,837395
4,28,69,553,837395
5,28,69,553,837395
6,28,69,553,837395
7,28,69,553,837395
8,28,69,553,837395
9,28,69,553,837395
10,28,69,553,837395
11,28,69,553,837395
12,28,69,553,837395
13,28,69,553,690534
14,28,69,553,690534
15,28,69,553,690534
16,28,69,553,690534
17,28,69,553,690534
18,28,69,553,690534
19,28,69,553,690534
20,28,69,553,690534
1,28,70,306,463921
2,28,70,306,463921
3,28,70,306,463921
4,28,70,306,463921
5,28,70,306,463921
6,28,70,306,463921
7,28,70,306,463921
8,28,70,306,463921
9,28,70,306,463921
10,28,70,306,463921
11,28,70,306,463921
12,28,70,306,463921
13,28,70,306,382559
14,28,70,306,382559
15,28,70,306,382559
16,28,70,306,382559
17,28,70,306,382559
18,28,70,306,382559
19,28,70,306,382559
20,28,70,306,382559
1,28,71,237,358964
2,28,71,237,358964
3,28,71,237,358964
4,28,71,237,358964
5,28,71,237,358964
6,28,71,237,358964
7,28,71,237,358964
8,28,71,237,358964
9,28,71,237,358964
10,28,71,237,358964
11,28,71,237,358964
12,28,71,237,358964
13,28,71,237,296010
14,28,71,237,296010
15,28,71,237,296010
16,28,71,237,296010
17,28,71,237,296010
18,28,71,237,296010
19,28,71,237,296010
20,28,71,237,296010
1,28,72,932,1411449
2,28,72,932,1411449
3,28,72,932,1411449
4,28,72,932,1411449
5,28,72,932,1411449
6,28,72,932,1411449
7,28,72,932,1411449
8,28,72,932,1411449
9,28,72,932,1411449
10,28,72,932,1411449
11,28,72,932,1411449
12,28,72,932,1411449
13,28,72,604,754487
14,28,72,604,754487
15,28,72,604,754487
16,28,72,604,754487
17,28,72,604,754487
18,28,72,604,754487
19,28,72,604,754487
20,28,72,604,754487
1,28,73,857,1297902
2,28,73,857,1297902
3,28,73,857,1297902
4,28,73,857,1297902
5,28,73,857,1297902
6,28,73,857,1297902
7,28,73,857,1297902
8,28,73,857,1297902
9,28,73,857,1297902
10,28,73,857,1297902
11,28,73,857,1297902
12,28,73,857,1297902
13,28,73,529,660093
14,28,73,529,660093
15,28,73,529,660093
16,28,73,529,660093
17,28,73,529,660093
18,28,73,529,660093
19,28,73,529,660093
20,28,73,529,660093
1,28,74,858,1299462
2,28,74,858,1299462
3,28,74,858,1299462
4,28,74,858,1299462
5,28,74,858,1299462
6,28,74,858,1299462
7,28,74,858,1299462
8,28,74,858,1299462
9,28,74,858,1299462
10,28,74,858,1299462
11,28,74,858,1299462
12,28,74,858,1299462
13,28,74,530,661380
14,28,74,530,661380
15,28,74,530,661380
16,28,74,530,661380
17,28,74,530,661380
18,28,74,530,661380
19,28,74,530,661380
20,28,74,530,661380
1,28,75,934,1414409
2,28,75,934,1414409
3,28,75,934,1414409
4,28,75,934,1414409
5,28,75,934,1414409
6,28,75,934,1414409
7,28,75,934,1414409
8,28,75,934,1414409
9,28,75,934,1414409
10,28,75,934,1414409
11,28,75,934,1414409
12,28,75,934,1414409
13,28,75,606,756928
14,28,75,606,756928
15,28,75,606,756928
16,28,75,606,756928
17,28,75,606,756928
18,28,75,606,756928
19,28,75,606,756928
20,28,75,606,756928
1,28,76,928,1404813
2,28,76,928,1404813
3,28,76,928,1404813
4,28,76,928,1404813
5,28,76,928,1404813
6,28,76,928,1404813
7,28,76,928,1404813
8,28,76,928,1404813
9,28,76,928,1404813
10,28,76,928,1404813
11,28,76,928,1404813
12,28,76,928,1404813
13,28,76,600,749015
14,28,76,600,749015
15,28,76,600,749015
16,28,76,600,749015
17,28,76,600,749015
18,28,76,600,749015
19,28,76,600,749015
20,28,76,600,749015
1,28,77,935,1416166
2,28,77,935,1416166
3,28,77,935,1416166
4,28,77,935,1416166
5,28,77,935,1416166
6,28,77,935,1416166
7,28,77,935,1416166
8,28,77,935,1416166
9,28,77,935,1416166
10,28,77,935,1416166
11,28,77,935,1416166
12,28,77,935,1416166
13,28,77,607,758376
14,28,77,607,758376
15,28,77,607,758376
16,28,77,607,758376
17,28,77,607,758376
18,28,77,607,758376
19,28,77,607,758376
20,28,77,607,758376
1,28,78,921,1394850
2,28,78,921,1394850
3,28,78,921,1394850
4,28,78,921,1394850
5,28,78,921,1394850
6,28,78,921,1394850
7,28,78,921,1394850
8,28,78,921,1394850
9,28,78,921,1394850
10,28,78,921,1394850
11,28,78,921,1394850
12,28,78,921,1394850
13,28,78,593,740799
14,28,78,593,740799
15,28,78,593,740799
16,28,78,593,740799
17,28,78,593,740799
18,28,78,593,740799
19,28,78,593,740799
20,28,78,593,740799
1,28,79,879,1331007
2,28,79,879,1331007
3,28,79,879,1331007
4,28,79,879,1331007
5,28,79,879,1331007
6,28,79,879,1331007
7,28,79,879,1331007
8,28,79,879,1331007
9,28,79,879,1331007
10,28,79,879,1331007
11,28,79,879,1331007
12,28,79,879,1331007
13,28,79,551,688152
14,28,79,551,688152
15,28,79,551,688152
16,28,79,551,688152
17,28,79,551,688152
18,28,79,551,688152
19,28,79,551,688152
20,28,79,551,688152
1,28,80,934,1414959
2,28,80,934,1414959
3,28,80,934,1414959
4,28,80,934,1414959
5,28,80,934,1414959
6,28,80,934,1414959
7,28,80,934,1414959
8,28,80,934,1414959
9,28,80,934,1414959
10,28,80,934,1414959
11,28,80,934,1414959
12,28,80,934,1414959
13,28,80,606,757381
14,28,80,606,757381
15,28,80,606,757381
16,28,80,606,757381
17,28,80,606,757381
18,28,80,606,757381
19,28,80,606,757381
20,28,80,606,757381
1,28,81,921,1394392
2,28,81,921,1394392
3,28,81,921,1394392
4,28,81,921,1394392
5,28,81,921,1394392
6,28,81,921,1394392
7,28,81,921,1394392
8,28,81,921,1394392
9,28,81,921,1394392
10,28,81,921,1394392
11,28,81,921,1394392
12,28,81,921,1394392
13,28,81,593,740421
14,28,81,593,740421
15,28,81,593,740421
16,28,81,593,740421
17,28,81,593,740421
18,28,81,593,740421
19,28,81,593,740421
20,28,81,593,740421
1,28,82,282,427407
2,28,82,282,427407
3,28,82,282,427407
4,28,82,282,427407
5,28,82,282,427407
6,28,82,282,427407
7,28,82,282,427407
8,28,82,282,427407
9,28,82,282,427407
10,28,82,282,427407
11,28,82,282,427407
12,28,82,282,427407
13,28,82,282,352449
14,28,82,282,352449
15,28,82,282,352449
16,28,82,282,352449
17,28,82,282,352449
18,28,82,282,352449
19,28,82,282,352449
20,28,82,282,352449
1,28,83,36,54648
2,28,83,36,54648
3,28,83,36,54648
4,28,83,36,54648
5,28,83,36,54648
6,28,83,36,54648
7,28,83,36,54648
8,28,83,36,54648
9,28,83,36,54648
10,28,83,36,54648
11,28,83,36,54648
12,28,83,36,54648
13,28,83,36,45064
14,28,83,36,45064
15,28,83,36,45064
16,28,83,36,45064
17,28,83,36,45064
18,28,83,36,45064
19,28,83,36,45064
20,28,83,36,45064
1,28,84,271,409719
2,28,84,271,409719
3,28,84,271,409719
4,28,84,271,409719
5,28,84,271,409719
6,28,84,271,409719
7,28,84,271,409719
8,28,84,271,409719
9,28,84,271,409719
10,28,84,271,409719
11,28,84,271,409719
12,28,84,271,409719
13,28,84,271,337863
14,28,84,271,337863
15,28,84,271,337863
16,28,84,271,337863
17,28,84,271,337863
18,28,84,271,337863
19,28,84,271,337863
20,28,84,271,337863
1,28,85,19,28460
2,28,85,19,28460
3,28,85,19,28460
4,28,85,19,28460
5,28,85,19,28460
6,28,85,19,28460
7,28,85,19,28460
8,28,85,19,28460
9,28,85,19,28460
10,28,85,19,28460
11,28,85,19,28460
12,28,85,19,28460
13,28,85,19,23469
14,28,85,19,23469
15,28,85,19,23469
16,28,85,19,23469
17,28,85,19,23469
18,28,85,19,23469
19,28,85,19,23469
20,28,85,19,23469
1,28,86,187,283545
2,28,86,187,283545
3,28,86,187,283545
4,28,86,187,283545
5,28,86,187,283545
6,28,86,187,283545
7,28,86,187,283545
8,28,86,187,283545
9,28,86,187,283545
10,28,86,187,283545
11,28,86,187,283545
12,28,86,187,283545
13,28,86,187,233817
14,28,86,187,233817
15,28,86,187,233817
16,28,86,187,233817
17,28,86,187,233817
18,28,86,187,233817
19,28,86,187,233817
20,28,86,187,233817
1,29,1,475,719499
2,29,1,475,719499
3,29,1,475,719499
4,29,1,475,719499
5,29,1,475,719499
6,29,1,475,719499
7,29,1,475,719499
8,29,1,475,719499
9,29,1,475,719499
10,29,1,475,719499
11,29,1,475,719499
12,29,1,475,719499
13,29,1,475,593314
14,29,1,475,593314
15,29,1,475,593314
16,29,1,475,593314
17,29,1,475,593314
18,29,1,475,593314
19,29,1,475,593314
20,29,1,475,593314
1,29,2,477,722408
2,29,2,477,722408
3,29,2,477,722408
4,29,2,477,722408
5,29,2,477,722408
6,29,2,477,722408
7,29,2,477,722408
8,29,2,477,722408
9,29,2,477,722408
10,29,2,477,722408
11,29,2,477,722408
12,29,2,477,722408
13,29,2,477,595714
14,29,2,477,595714
15,29,2,477,595714
16,29,2,477,595714
17,29,2,477,595714
18,29,2,477,595714
19,29,2,477,595714
20,29,2,477,595714
1,29,3,2,3089
2,29,3,2,3089
3,29,3,2,3089
4,29,3,2,3089
5,29,3,2,3089
6,29,3,2,3089
7,29,3,2,3089
8,29,3,2,3089
9,29,3,2,3089
10,29,3,2,3089
11,29,3,2,3089
12,29,3,2,3089
13,29,3,2,2547
14,29,3,2,2547
15,29,3,2,2547
16,29,3,2,2547
17,29,3,2,2547
18,29,3,2,2547
19,29,3,2,2547
20,29,3,2,2547
1,29,4,48,73265
2,29,4,48,73265
3,29,4,48,73265
4,29,4,48,73265
5,29,4,48,73265
6,29,4,48,73265
7,29,4,48,73265
8,29,4,48,73265
9,29,4,48,73265
10,29,4,48,73265
11,29,4,48,73265
12,29,4,48,73265
13,29,4,48,60416
14,29,4,48,60416
15,29,4,48,60416
16,29,4,48,60416
17,29,4,48,60416
18,29,4,48,60416
19,29,4,48,60416
20,29,4,48,60416
1,29,5,20,29967
2,29,5,20,29967
3,29,5,20,29967
4,29,5,20,29967
5,29,5,20,29967
6,29,5,20,29967
7,29,5,20,29967
8,29,5,20,29967
9,29,5,20,29967
10,29,5,20,29967
11,29,5,20,29967
12,29,5,20,29967
13,29,5,20,24711
14,29,5,20,24711
15,29,5,20,24711
16,29,5,20,24711
17,29,5,20,24711
18,29,5,20,24711
19,29,5,20,24711
20,29,5,20,24711
1,29,6,4,5809
2,29,6,4,5809
3,29,6,4,5809
4,29,6,4,5809
5,29,6,4,5809
6,29,6,4,5809
7,29,6,4,5809
8,29,6,4,5809
9,29,6,4,5809
10,29,6,4,5809
11,29,6,4,5809
12,29,6,4,5809
13,29,6,4,4790
14,29,6,4,4790
15,29,6,4,4790
16,29,6,4,4790
17,29,6,4,4790
18,29,6,4,4790
19,29,6,4,4790
20,29,6,4,4790
1,29,7,15,23249
2,29,7,15,23249
3,29,7,15,23249
4,29,7,15,23249
5,29,7,15,23249
6,29,7,15,23249
7,29,7,15,23249
8,29,7,15,23249
9,29,7,15,23249
10,29,7,15,23249
11,29,7,15,23249
12,29,7,15,23249
13,29,7,15,19172
14,29,7,15,19172
15,29,7,15,19172
16,29,7,15,19172
17,29,7,15,19172
18,29,7,15,19172
19,29,7,15,19172
20,29,7,15,19172
1,29,8,46,69332
2,29,8,46,69332
3,29,8,46,69332
4,29,8,46,69332
5,29,8,46,69332
6,29,8,46,69332
7,29,8,46,69332
8,29,8,46,69332
9,29,8,46,69332
10,29,8,46,69332
11,29,8,46,69332
12,29,8,46,69332
13,29,8,46,57172
14,29,8,46,57172
15,29,8,46,57172
16,29,8,46,57172
17,29,8,46,57172
18,29,8,46,57172
19,29,8,46,57172
20,29,8,46,57172
1,29,9,23,34178
2,29,9,23,34178
3,29,9,23,34178
4,29,9,23,34178
5,29,9,23,34178
6,29,9,23,34178
7,29,9,23,34178
8,29,9,23,34178
9,29,9,23,34178
10,29,9,23,34178
11,29,9,23,34178
12,29,9,23,34178
13,29,9,23,28184
14,29,9,23,28184
15,29,9,23,28184
16,29,9,23,28184
17,29,9,23,28184
18,29,9,23,28184
