#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 2,3
# Vessel count: 15,15
# Number of cargoes: 70
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 5 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
30
# for each vessel: vessel index, home port, starting time, capacity
1,8,53,100
2,13,70,100
3,31,78,100
4,14,0,100
5,12,0,100
6,12,0,100
7,27,0,100
8,38,47,100
9,19,0,100
10,17,47,100
11,24,113,100
12,32,0,100
13,9,185,100
14,31,80,100
15,16,0,100
16,22,217,100
17,19,45,100
18,3,56,100
19,37,150,100
20,20,218,100
21,20,209,100
22,28,0,100
23,36,0,100
24,24,100,100
25,6,21,100
26,27,284,100
27,4,0,100
28,30,0,100
29,34,0,100
30,37,0,100
# number of cargoes
70
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,3,4,7,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,68,70
2,1,3,4,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,66,68,70
3,1,3,4,8,9,10,11,13,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,57,59,60,62,63,64,65,66,68,70
4,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
5,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
6,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
7,1,2,3,4,7,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,59,60,62,63,64,65,66,67,68,70
8,1,3,4,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,59,60,62,64,68,70
9,1,2,3,4,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,59,60,62,63,64,65,66,67,68,70
10,1,2,3,4,7,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,59,60,62,63,65,68,70
11,1,3,4,10,11,13,16,17,18,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,60,62,63,68,70
12,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
13,1,3,4,10,11,13,16,19,20,21,23,24,26,27,29,30,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,63,68,70
14,1,3,4,8,9,10,11,13,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,66,68,70
15,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
16,1,3,4,10,13,16,19,20,21,23,24,26,27,29,30,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,63,68,70
17,1,3,4,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,65,67,68,70
18,1,3,4,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,65,68,70
19,1,3,4,10,13,16,19,20,21,23,24,26,27,29,32,33,35,36,38,41,44,45,46,47,49,50,51,52,54,56,60,62,68,70
20,1,3,4,10,13,16,17,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,68,70
21,1,3,4,10,13,16,17,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,68,70
22,1,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
23,1,3,4,5,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,53,54,55,56,57,59,60,62,63,64,66,68,70
24,1,3,4,10,11,13,16,17,18,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,60,62,63,65,68,70
25,1,3,4,7,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,66,67,68,70
26,1,3,4,10,13,16,20,21,23,24,26,27,29,30,32,33,35,36,38,41,43,44,46,47,49,50,52,56,60,62,68,70
27,1,3,4,5,6,8,9,10,11,13,14,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,41,43,44,45,46,47,49,50,51,52,53,54,55,56,57,59,60,61,62,63,64,65,66,68,69,70
28,1,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,68,69,70
29,1,3,4,5,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,57,59,60,62,63,64,66,68,70
30,1,3,4,5,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,59,60,62,64,68,70
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
9,25,5,71,41758
10,25,5,71,41758
11,25,5,71,41758
12,25,5,71,41758
13,25,5,71,41758
14,25,5,71,41758
15,25,5,71,41758
16,25,5,86,57228
17,25,5,86,57228
18,25,5,86,57228
19,25,5,86,57228
20,25,5,86,57228
21,25,5,86,57228
22,25,5,86,57228
23,25,5,86,57228
24,25,5,86,57228
25,25,5,86,57228
26,25,5,86,57228
27,25,5,86,57228
28,25,5,86,57228
29,25,5,86,57228
30,25,5,86,57228
1,25,6,76,44689
2,25,6,76,44689
3,25,6,76,44689
4,25,6,76,44689
5,25,6,76,44689
6,25,6,76,44689
7,25,6,76,44689
8,25,6,76,44689
9,25,6,76,44689
10,25,6,76,44689
11,25,6,76,44689
12,25,6,76,44689
13,25,6,76,44689
14,25,6,76,44689
15,25,6,76,44689
16,25,6,92,61245
17,25,6,92,61245
18,25,6,92,61245
19,25,6,92,61245
20,25,6,92,61245
21,25,6,92,61245
22,25,6,92,61245
23,25,6,92,61245
24,25,6,92,61245
25,25,6,92,61245
26,25,6,92,61245
27,25,6,92,61245
28,25,6,92,61245
29,25,6,92,61245
30,25,6,92,61245
1,25,7,72,42713
2,25,7,72,42713
3,25,7,72,42713
4,25,7,72,42713
5,25,7,72,42713
6,25,7,72,42713
7,25,7,72,42713
8,25,7,72,42713
9,25,7,72,42713
10,25,7,72,42713
11,25,7,72,42713
12,25,7,72,42713
13,25,7,72,42713
14,25,7,72,42713
15,25,7,72,42713
16,25,7,87,58537
17,25,7,87,58537
18,25,7,87,58537
19,25,7,87,58537
20,25,7,87,58537
21,25,7,87,58537
22,25,7,87,58537
23,25,7,87,58537
24,25,7,87,58537
25,25,7,87,58537
26,25,7,87,58537
27,25,7,87,58537
28,25,7,87,58537
29,25,7,87,58537
30,25,7,87,58537
1,25,8,94,55458
2,25,8,94,55458
3,25,8,94,55458
4,25,8,94,55458
5,25,8,94,55458
6,25,8,94,55458
7,25,8,94,55458
8,25,8,94,55458
9,25,8,94,55458
10,25,8,94,55458
11,25,8,94,55458
12,25,8,94,55458
13,25,8,94,55458
14,25,8,94,55458
15,25,8,94,55458
16,25,8,114,76003
17,25,8,114,76003
18,25,8,114,76003
19,25,8,114,76003
20,25,8,114,76003
21,25,8,114,76003
22,25,8,114,76003
23,25,8,114,76003
24,25,8,114,76003
25,25,8,114,76003
26,25,8,114,76003
27,25,8,114,76003
28,25,8,114,76003
29,25,8,114,76003
30,25,8,114,76003
1,25,9,136,80157
2,25,9,136,80157
3,25,9,136,80157
4,25,9,136,80157
5,25,9,136,80157
6,25,9,136,80157
7,25,9,136,80157
8,25,9,136,80157
9,25,9,136,80157
10,25,9,136,80157
11,25,9,136,80157
12,25,9,136,80157
13,25,9,136,80157
14,25,9,136,80157
15,25,9,136,80157
16,25,9,164,109852
17,25,9,164,109852
18,25,9,164,109852
19,25,9,164,109852
20,25,9,164,109852
21,25,9,164,109852
22,25,9,164,109852
23,25,9,164,109852
24,25,9,164,109852
25,25,9,164,109852
26,25,9,164,109852
27,25,9,164,109852
28,25,9,164,109852
29,25,9,164,109852
30,25,9,164,109852
1,25,10,17,10261
2,25,10,17,10261
3,25,10,17,10261
4,25,10,17,10261
5,25,10,17,10261
6,25,10,17,10261
7,25,10,17,10261
8,25,10,17,10261
9,25,10,17,10261
10,25,10,17,10261
11,25,10,17,10261
12,25,10,17,10261
13,25,10,17,10261
14,25,10,17,10261
15,25,10,17,10261
16,25,10,21,14063
17,25,10,21,14063
18,25,10,21,14063
19,25,10,21,14063
20,25,10,21,14063
21,25,10,21,14063
22,25,10,21,14063
23,25,10,21,14063
24,25,10,21,14063
25,25,10,21,14063
26,25,10,21,14063
27,25,10,21,14063
28,25,10,21,14063
29,25,10,21,14063
30,25,10,21,14063
1,25,11,11,6763
2,25,11,11,6763
3,25,11,11,6763
4,25,11,11,6763
5,25,11,11,6763
6,25,11,11,6763
7,25,11,11,6763
8,25,11,11,6763
9,25,11,11,6763
10,25,11,11,6763
11,25,11,11,6763
12,25,11,11,6763
13,25,11,11,6763
14,25,11,11,6763
15,25,11,11,6763
16,25,11,14,9268
17,25,11,14,9268
18,25,11,14,9268
19,25,11,14,9268
20,25,11,14,9268
21,25,11,14,9268
22,25,11,14,9268
23,25,11,14,9268
24,25,11,14,9268
25,25,11,14,9268
26,25,11,14,9268
27,25,11,14,9268
28,25,11,14,9268
29,25,11,14,9268
30,25,11,14,9268
1,25,12,49,28968
2,25,12,49,28968
3,25,12,49,28968
4,25,12,49,28968
5,25,12,49,28968
6,25,12,49,28968
7,25,12,49,28968
8,25,12,49,28968
9,25,12,49,28968
10,25,12,49,28968
11,25,12,49,28968
12,25,12,49,28968
13,25,12,49,28968
14,25,12,49,28968
15,25,12,49,28968
16,25,12,59,39699
17,25,12,59,39699
18,25,12,59,39699
19,25,12,59,39699
20,25,12,59,39699
21,25,12,59,39699
22,25,12,59,39699
23,25,12,59,39699
24,25,12,59,39699
25,25,12,59,39699
26,25,12,59,39699
27,25,12,59,39699
28,25,12,59,39699
29,25,12,59,39699
30,25,12,59,39699
1,25,13,49,29037
2,25,13,49,29037
3,25,13,49,29037
4,25,13,49,29037
5,25,13,49,29037
6,25,13,49,29037
7,25,13,49,29037
8,25,13,49,29037
9,25,13,49,29037
10,25,13,49,29037
11,25,13,49,29037
12,25,13,49,29037
13,25,13,49,29037
14,25,13,49,29037
15,25,13,49,29037
16,25,13,59,39794
17,25,13,59,39794
18,25,13,59,39794
19,25,13,59,39794
20,25,13,59,39794
21,25,13,59,39794
22,25,13,59,39794
23,25,13,59,39794
24,25,13,59,39794
25,25,13,59,39794
26,25,13,59,39794
27,25,13,59,39794
28,25,13,59,39794
29,25,13,59,39794
30,25,13,59,39794
1,25,14,70,41245
2,25,14,70,41245
3,25,14,70,41245
4,25,14,70,41245
5,25,14,70,41245
6,25,14,70,41245
7,25,14,70,41245
8,25,14,70,41245
9,25,14,70,41245
10,25,14,70,41245
11,25,14,70,41245
12,25,14,70,41245
13,25,14,70,41245
14,25,14,70,41245
15,25,14,70,41245
16,25,14,84,56525
17,25,14,84,56525
18,25,14,84,56525
19,25,14,84,56525
20,25,14,84,56525
21,25,14,84,56525
22,25,14,84,56525
23,25,14,84,56525
24,25,14,84,56525
25,25,14,84,56525
26,25,14,84,56525
27,25,14,84,56525
28,25,14,84,56525
29,25,14,84,56525
30,25,14,84,56525
1,25,15,86,50937
2,25,15,86,50937
3,25,15,86,50937
4,25,15,86,50937
5,25,15,86,50937
6,25,15,86,50937
7,25,15,86,50937
8,25,15,86,50937
9,25,15,86,50937
10,25,15,86,50937
11,25,15,86,50937
12,25,15,86,50937
13,25,15,86,50937
14,25,15,86,50937
15,25,15,86,50937
16,25,15,104,69808
17,25,15,104,69808
18,25,15,104,69808
19,25,15,104,69808
20,25,15,104,69808
21,25,15,104,69808
22,25,15,104,69808
23,25,15,104,69808
24,25,15,104,69808
25,25,15,104,69808
26,25,15,104,69808
27,25,15,104,69808
28,25,15,104,69808
29,25,15,104,69808
30,25,15,104,69808
1,25,16,74,43486
2,25,16,74,43486
3,25,16,74,43486
4,25,16,74,43486
5,25,16,74,43486
6,25,16,74,43486
7,25,16,74,43486
8,25,16,74,43486
9,25,16,74,43486
10,25,16,74,43486
11,25,16,74,43486
12,25,16,74,43486
13,25,16,74,43486
14,25,16,74,43486
15,25,16,74,43486
16,25,16,89,59596
17,25,16,89,59596
18,25,16,89,59596
19,25,16,89,59596
20,25,16,89,59596
21,25,16,89,59596
22,25,16,89,59596
23,25,16,89,59596
24,25,16,89,59596
25,25,16,89,59596
26,25,16,89,59596
27,25,16,89,59596
28,25,16,89,59596
29,25,16,89,59596
30,25,16,89,59596
1,25,17,117,69151
2,25,17,117,69151
3,25,17,117,69151
4,25,17,117,69151
5,25,17,117,69151
6,25,17,117,69151
7,25,17,117,69151
8,25,17,117,69151
9,25,17,117,69151
10,25,17,117,69151
11,25,17,117,69151
12,25,17,117,69151
13,25,17,117,69151
14,25,17,117,69151
15,25,17,117,69151
16,25,17,142,94770
17,25,17,142,94770
18,25,17,142,94770
19,25,17,142,94770
20,25,17,142,94770
21,25,17,142,94770
22,25,17,142,94770
23,25,17,142,94770
24,25,17,142,94770
25,25,17,142,94770
26,25,17,142,94770
27,25,17,142,94770
28,25,17,142,94770
29,25,17,142,94770
30,25,17,142,94770
1,25,18,138,81697
2,25,18,138,81697
3,25,18,138,81697
4,25,18,138,81697
5,25,18,138,81697
6,25,18,138,81697
7,25,18,138,81697
8,25,18,138,81697
9,25,18,138,81697
10,25,18,138,81697
11,25,18,138,81697
12,25,18,138,81697
13,25,18,138,81697
14,25,18,138,81697
15,25,18,138,81697
16,25,18,167,111963
17,25,18,167,111963
18,25,18,167,111963
19,25,18,167,111963
20,25,18,167,111963
21,25,18,167,111963
22,25,18,167,111963
23,25,18,167,111963
24,25,18,167,111963
25,25,18,167,111963
26,25,18,167,111963
27,25,18,167,111963
28,25,18,167,111963
29,25,18,167,111963
30,25,18,167,111963
1,25,19,103,60741
2,25,19,103,60741
3,25,19,103,60741
4,25,19,103,60741
5,25,19,103,60741
6,25,19,103,60741
7,25,19,103,60741
8,25,19,103,60741
9,25,19,103,60741
10,25,19,103,60741
11,25,19,103,60741
12,25,19,103,60741
13,25,19,103,60741
14,25,19,103,60741
15,25,19,103,60741
16,25,19,124,83244
17,25,19,124,83244
18,25,19,124,83244
19,25,19,124,83244
20,25,19,124,83244
21,25,19,124,83244
22,25,19,124,83244
23,25,19,124,83244
24,25,19,124,83244
25,25,19,124,83244
26,25,19,124,83244
27,25,19,124,83244
28,25,19,124,83244
29,25,19,124,83244
30,25,19,124,83244
1,25,20,4,2414
2,25,20,4,2414
3,25,20,4,2414
4,25,20,4,2414
5,25,20,4,2414
6,25,20,4,2414
7,25,20,4,2414
8,25,20,4,2414
9,25,20,4,2414
10,25,20,4,2414
11,25,20,4,2414
12,25,20,4,2414
13,25,20,4,2414
14,25,20,4,2414
15,25,20,4,2414
16,25,20,5,3309
17,25,20,5,3309
18,25,20,5,3309
19,25,20,5,3309
20,25,20,5,3309
21,25,20,5,3309
22,25,20,5,3309
23,25,20,5,3309
24,25,20,5,3309
25,25,20,5,3309
26,25,20,5,3309
27,25,20,5,3309
28,25,20,5,3309
29,25,20,5,3309
30,25,20,5,3309
1,25,21,2,1405
2,25,21,2,1405
3,25,21,2,1405
4,25,21,2,1405
5,25,21,2,1405
6,25,21,2,1405
7,25,21,2,1405
8,25,21,2,1405
9,25,21,2,1405
10,25,21,2,1405
11,25,21,2,1405
12,25,21,2,1405
13,25,21,2,1405
14,25,21,2,1405
15,25,21,2,1405
16,25,21,3,1925
17,25,21,3,1925
18,25,21,3,1925
19,25,21,3,1925
20,25,21,3,1925
21,25,21,3,1925
22,25,21,3,1925
23,25,21,3,1925
24,25,21,3,1925
25,25,21,3,1925
26,25,21,3,1925
27,25,21,3,1925
28,25,21,3,1925
29,25,21,3,1925
30,25,21,3,1925
1,25,22,106,62759
2,25,22,106,62759
3,25,22,106,62759
4,25,22,106,62759
5,25,22,106,62759
6,25,22,106,62759
7,25,22,106,62759
8,25,22,106,62759
9,25,22,106,62759
10,25,22,106,62759
11,25,22,106,62759
12,25,22,106,62759
13,25,22,106,62759
14,25,22,106,62759
15,25,22,106,62759
16,25,22,129,86010
17,25,22,129,86010
18,25,22,129,86010
19,25,22,129,86010
20,25,22,129,86010
21,25,22,129,86010
22,25,22,129,86010
23,25,22,129,86010
24,25,22,129,86010
25,25,22,129,86010
26,25,22,129,86010
27,25,22,129,86010
28,25,22,129,86010
29,25,22,129,86010
30,25,22,129,86010
1,25,23,105,61799
2,25,23,105,61799
3,25,23,105,61799
4,25,23,105,61799
5,25,23,105,61799
6,25,23,105,61799
7,25,23,105,61799
8,25,23,105,61799
9,25,23,105,61799
10,25,23,105,61799
11,25,23,105,61799
12,25,23,105,61799
13,25,23,105,61799
14,25,23,105,61799
15,25,23,105,61799
16,25,23,127,84693
17,25,23,127,84693
18,25,23,127,84693
19,25,23,127,84693
20,25,23,127,84693
21,25,23,127,84693
22,25,23,127,84693
23,25,23,127,84693
24,25,23,127,84693
25,25,23,127,84693
26,25,23,127,84693
27,25,23,127,84693
28,25,23,127,84693
29,25,23,127,84693
30,25,23,127,84693
1,25,24,106,62759
2,25,24,106,62759
3,25,24,106,62759
4,25,24,106,62759
5,25,24,106,62759
6,25,24,106,62759
7,25,24,106,62759
8,25,24,106,62759
9,25,24,106,62759
10,25,24,106,62759
11,25,24,106,62759
12,25,24,106,62759
13,25,24,106,62759
14,25,24,106,62759
15,25,24,106,62759
16,25,24,129,86010
17,25,24,129,86010
18,25,24,129,86010
19,25,24,129,86010
20,25,24,129,86010
21,25,24,129,86010
22,25,24,129,86010
23,25,24,129,86010
24,25,24,129,86010
25,25,24,129,86010
26,25,24,129,86010
27,25,24,129,86010
28,25,24,129,86010
29,25,24,129,86010
30,25,24,129,86010
1,25,25,0,0
2,25,25,0,0
3,25,25,0,0
4,25,25,0,0
5,25,25,0,0
6,25,25,0,0
7,25,25,0,0
8,25,25,0,0
9,25,25,0,0
10,25,25,0,0
11,25,25,0,0
12,25,25,0,0
13,25,25,0,0
14,25,25,0,0
15,25,25,0,0
16,25,25,0,0
17,25,25,0,0
18,25,25,0,0
19,25,25,0,0
20,25,25,0,0
21,25,25,0,0
22,25,25,0,0
23,25,25,0,0
24,25,25,0,0
25,25,25,0,0
26,25,25,0,0
27,25,25,0,0
28,25,25,0,0
29,25,25,0,0
30,25,25,0,0
1,25,26,72,42570
2,25,26,72,42570
3,25,26,72,42570
4,25,26,72,42570
5,25,26,72,42570
6,25,26,72,42570
7,25,26,72,42570
8,25,26,72,42570
9,25,26,72,42570
10,25,26,72,42570
11,25,26,72,42570
12,25,26,72,42570
13,25,26,72,42570
14,25,26,72,42570
15,25,26,72,42570
16,25,26,87,58341
17,25,26,87,58341
18,25,26,87,58341
19,25,26,87,58341
20,25,26,87,58341
21,25,26,87,58341
22,25,26,87,58341
23,25,26,87,58341
24,25,26,87,58341
25,25,26,87,58341
26,25,26,87,58341
27,25,26,87,58341
28,25,26,87,58341
29,25,26,87,58341
30,25,26,87,58341
1,25,27,122,71767
2,25,27,122,71767
3,25,27,122,71767
4,25,27,122,71767
5,25,27,122,71767
6,25,27,122,71767
7,25,27,122,71767
8,25,27,122,71767
9,25,27,122,71767
10,25,27,122,71767
11,25,27,122,71767
12,25,27,122,71767
13,25,27,122,71767
14,25,27,122,71767
15,25,27,122,71767
16,25,27,147,98354
17,25,27,147,98354
18,25,27,147,98354
19,25,27,147,98354
20,25,27,147,98354
21,25,27,147,98354
22,25,27,147,98354
23,25,27,147,98354
24,25,27,147,98354
25,25,27,147,98354
26,25,27,147,98354
27,25,27,147,98354
28,25,27,147,98354
29,25,27,147,98354
30,25,27,147,98354
1,25,28,54,31622
2,25,28,54,31622
3,25,28,54,31622
4,25,28,54,31622
5,25,28,54,31622
6,25,28,54,31622
7,25,28,54,31622
8,25,28,54,31622
9,25,28,54,31622
10,25,28,54,31622
11,25,28,54,31622
12,25,28,54,31622
13,25,28,54,31622
14,25,28,54,31622
15,25,28,54,31622
16,25,28,65,43336
17,25,28,65,43336
18,25,28,65,43336
19,25,28,65,43336
20,25,28,65,43336
21,25,28,65,43336
22,25,28,65,43336
23,25,28,65,43336
24,25,28,65,43336
25,25,28,65,43336
26,25,28,65,43336
27,25,28,65,43336
28,25,28,65,43336
29,25,28,65,43336
30,25,28,65,43336
1,25,29,47,27552
2,25,29,47,27552
3,25,29,47,27552
4,25,29,47,27552
5,25,29,47,27552
6,25,29,47,27552
7,25,29,47,27552
8,25,29,47,27552
9,25,29,47,27552
10,25,29,47,27552
11,25,29,47,27552
12,25,29,47,27552
13,25,29,47,27552
14,25,29,47,27552
15,25,29,47,27552
16,25,29,56,37759
17,25,29,56,37759
18,25,29,56,37759
19,25,29,56,37759
20,25,29,56,37759
21,25,29,56,37759
22,25,29,56,37759
23,25,29,56,37759
24,25,29,56,37759
25,25,29,56,37759
26,25,29,56,37759
27,25,29,56,37759
28,25,29,56,37759
29,25,29,56,37759
30,25,29,56,37759
1,25,30,40,23389
2,25,30,40,23389
3,25,30,40,23389
4,25,30,40,23389
5,25,30,40,23389
6,25,30,40,23389
7,25,30,40,23389
8,25,30,40,23389
9,25,30,40,23389
10,25,30,40,23389
11,25,30,40,23389
12,25,30,40,23389
13,25,30,40,23389
14,25,30,40,23389
15,25,30,40,23389
16,25,30,48,32054
17,25,30,48,32054
18,25,30,48,32054
19,25,30,48,32054
20,25,30,48,32054
21,25,30,48,32054
22,25,30,48,32054
23,25,30,48,32054
24,25,30,48,32054
25,25,30,48,32054
26,25,30,48,32054
27,25,30,48,32054
28,25,30,48,32054
29,25,30,48,32054
30,25,30,48,32054
1,25,31,20,11570
2,25,31,20,11570
3,25,31,20,11570
4,25,31,20,11570
5,25,31,20,11570
6,25,31,20,11570
7,25,31,20,11570
8,25,31,20,11570
9,25,31,20,11570
10,25,31,20,11570
11,25,31,20,11570
12,25,31,20,11570
13,25,31,20,11570
14,25,31,20,11570
15,25,31,20,11570
16,25,31,24,15857
17,25,31,24,15857
18,25,31,24,15857
19,25,31,24,15857
20,25,31,24,15857
21,25,31,24,15857
22,25,31,24,15857
23,25,31,24,15857
24,25,31,24,15857
25,25,31,24,15857
26,25,31,24,15857
27,25,31,24,15857
28,25,31,24,15857
29,25,31,24,15857
30,25,31,24,15857
1,25,32,87,51200
2,25,32,87,51200
3,25,32,87,51200
4,25,32,87,51200
5,25,32,87,51200
6,25,32,87,51200
7,25,32,87,51200
8,25,32,87,51200
9,25,32,87,51200
10,25,32,87,51200
11,25,32,87,51200
12,25,32,87,51200
13,25,32,87,51200
14,25,32,87,51200
15,25,32,87,51200
16,25,32,105,70168
17,25,32,105,70168
18,25,32,105,70168
19,25,32,105,70168
20,25,32,105,70168
21,25,32,105,70168
22,25,32,105,70168
23,25,32,105,70168
24,25,32,105,70168
25,25,32,105,70168
26,25,32,105,70168
27,25,32,105,70168
28,25,32,105,70168
29,25,32,105,70168
30,25,32,105,70168
1,25,33,15,8705
2,25,33,15,8705
3,25,33,15,8705
4,25,33,15,8705
5,25,33,15,8705
6,25,33,15,8705
7,25,33,15,8705
8,25,33,15,8705
9,25,33,15,8705
10,25,33,15,8705
11,25,33,15,8705
12,25,33,15,8705
13,25,33,15,8705
14,25,33,15,8705
15,25,33,15,8705
16,25,33,18,11930
17,25,33,18,11930
18,25,33,18,11930
19,25,33,18,11930
20,25,33,18,11930
21,25,33,18,11930
22,25,33,18,11930
23,25,33,18,11930
24,25,33,18,11930
25,25,33,18,11930
26,25,33,18,11930
27,25,33,18,11930
28,25,33,18,11930
29,25,33,18,11930
30,25,33,18,11930
1,25,34,77,45508
2,25,34,77,45508
3,25,34,77,45508
4,25,34,77,45508
5,25,34,77,45508
6,25,34,77,45508
7,25,34,77,45508
8,25,34,77,45508
9,25,34,77,45508
10,25,34,77,45508
11,25,34,77,45508
12,25,34,77,45508
13,25,34,77,45508
14,25,34,77,45508
15,25,34,77,45508
16,25,34,93,62367
17,25,34,93,62367
18,25,34,93,62367
19,25,34,93,62367
20,25,34,93,62367
21,25,34,93,62367
22,25,34,93,62367
23,25,34,93,62367
24,25,34,93,62367
25,25,34,93,62367
26,25,34,93,62367
27,25,34,93,62367
28,25,34,93,62367
29,25,34,93,62367
30,25,34,93,62367
1,25,35,113,66671
2,25,35,113,66671
3,25,35,113,66671
4,25,35,113,66671
5,25,35,113,66671
6,25,35,113,66671
7,25,35,113,66671
8,25,35,113,66671
9,25,35,113,66671
10,25,35,113,66671
11,25,35,113,66671
12,25,35,113,66671
13,25,35,113,66671
14,25,35,113,66671
15,25,35,113,66671
16,25,35,137,91370
17,25,35,137,91370
18,25,35,137,91370
19,25,35,137,91370
20,25,35,137,91370
21,25,35,137,91370
22,25,35,137,91370
23,25,35,137,91370
24,25,35,137,91370
25,25,35,137,91370
26,25,35,137,91370
27,25,35,137,91370
28,25,35,137,91370
29,25,35,137,91370
30,25,35,137,91370
1,25,36,74,43898
2,25,36,74,43898
3,25,36,74,43898
4,25,36,74,43898
5,25,36,74,43898
6,25,36,74,43898
7,25,36,74,43898
8,25,36,74,43898
9,25,36,74,43898
10,25,36,74,43898
11,25,36,74,43898
12,25,36,74,43898
13,25,36,74,43898
14,25,36,74,43898
15,25,36,74,43898
16,25,36,90,60161
17,25,36,90,60161
18,25,36,90,60161
19,25,36,90,60161
20,25,36,90,60161
21,25,36,90,60161
